"﻿""Time""",Entry Location,Entry,Enabled,Category,Profile,Description,Signer,Company,Image Path,Version,Launch String,MD5,SHA-1,PESHA-1,PESHA-256,SHA-256,IMP,PSComputerName
12/27/2022 4:57 AM,HKLM\System\CurrentControlSet\Services,ClickToRunSvc,enabled,Services,System-wide,"Microsoft Office Click-to-Run Service: ‪Manages resource coordination, background streaming, and system integration of Microsoft Office products and their related updates. This service is required to run during the use of any Microsoft Office program, during initial streaming installation and all subsequent updates.‬",(Verified) Microsoft Corporation,Microsoft Corporation,c:\program files\common files\microsoft shared\clicktorun\officeclicktorun.exe,16.0.10394.20022,"""C:\Program Files\Common Files\Microsoft Shared\ClickToRun\OfficeClickToRun.exe"" /service",89A0728575099BEDFC6DF0ACBE6E3C32,89031BFAB548020784FFC8C555B21C5D6151B9DE,6D9CCA8B96678BD224298A70063697D4710642A8,9F22560706CC9CAE696EF0E7FA4250EC9DEEE916757EF28C5FA36235C9F5BC4E,592405661EFE74920C077A5CA9EAD01F7702CEE698C697E93C32EC42D6B9C39F,CED4B357D8FCE9B8FD838BE853DAC2C4,rd03.shieldbase.com
9/22/2024 7:00 PM,HKLM\System\CurrentControlSet\Services,ClipSVC,enabled,Services,System-wide,Client License Service (ClipSVC): Provides infrastructure support for the Microsoft Store. This service is started on demand and if disabled applications bought using Windows Store will not behave correctly.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\clipsvc.dll,10.0.22000.1042,%SystemRoot%\System32\svchost.exe -k wsappx -p,FAB55F0B92A0715E80F522A0439F5721,908505A212192FC4F0F1227DC957F069F2FD1F50,841F3DC58E82777D00CFD9DF472DE833083027D4,3AD20702C24BD9A842772E6FE88734E847678539742D4885E51A505D71F70E8C,C1B16FC6DCB2D19624A909863207737E01E627B09B4AF41DE4B237867F89136A,2505F2C15ECA33AD4580849624A2A6C3,rd03.shieldbase.com
6/11/2014 11:18 AM,HKLM\System\CurrentControlSet\Services,cloudidsvc,enabled,Services,System-wide,"Microsoft Cloud Identity Service: Supports integrations with Microsoft cloud identity services.  If disabled, tenant restrictions will not be enforced properly.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cloudidsvc.dll,10.0.22000.832,%SystemRoot%\system32\svchost.exe -k CloudIdServiceGroup -p,A910A427221D3F90AFBFFB83FE7BA1A4,A80ED4A0FF01AAA8E87E13BB4BACF3A182DE9C98,F880794DE3CD2A4CA6D81C6E4483E0C2BC441B3D,A7A81CE7701B39C5A774B70780DFF84A4D64579A4A26E59EE38D3DC7DB322150,D235E48BE621CFD9E15D13F063AD8F4BF5A98F52ABF0BE16B423CB88320A25E9,CC5A20678E1FFA9D35F0E92A53958184,rd03.shieldbase.com
7/23/1912 9:44 AM,HKLM\System\CurrentControlSet\Services,COMSysApp,enabled,Services,System-wide,"COM+ System Application: Manages the configuration and tracking of Component Object Model (COM)+-based components. If the service is stopped, most COM+-based components will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dllhost.exe,10.0.22000.1,%SystemRoot%\system32\dllhost.exe /Processid:{02D4B3F1-FD88-11D1-960D-00805FC79235},B620F16B5BE791ADE73EC395C7EC1B53,B2C58FEF5E6ABFC119336F4A747D2C6113FE70AD,233FEAAED3F148493329702310A2E24E6E6D39D0,9386FAE9CF94F4B2BEDFF487FCB1FBE7BB803276E4B993B843F9F55CC6F5DEDC,7BC7D4062BB3F8271DBC93B5D55011219AD2D8ED0D67ACED925E46E7EDA9B438,FBDAC0471446783AD621D3CAB6033559,rd03.shieldbase.com
9/15/2034 2:11 AM,HKLM\System\CurrentControlSet\Services,ConsentUxUserSvc,enabled,Services,System-wide,ConsentUX User Service: Allows the system to request user consent to allow apps to access sensitive resources and information such as the device's location,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\consentuxclient.dll,10.0.22000.653,%SystemRoot%\system32\svchost.exe -k DevicesFlow,4DBC358E7C5D1395997D117FA4AB1880,4072713D3A7CECF3EE168CA8AC856AE6730DC904,B0D168EFEE15218ED6D955B74D1FD15C553B34D6,ACB060487DCB5CADFC6BB5348A1FA15CE54386F7168F1F868D087C66FEA94A67,7A5B63092C60B067FCFDD9C5B96E694F0142AF48860051E403C5476E5A788F13,38C342759CA79B823C860C260776FB76,rd03.shieldbase.com
4/13/1944 10:50 PM,HKLM\System\CurrentControlSet\Services,CoreMessagingRegistrar,enabled,Services,System-wide,CoreMessaging: Manages communication between system components.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\coremessaging.dll,10.0.22000.1042,%SystemRoot%\system32\svchost.exe -k LocalServiceNoNetwork -p,A13415F1136A75B79DF6F3DBDC6FDAC7,BEA7A3D471377ED975C481D838A837B20E4A4229,43B9F394F5C95CD42BBB53E15C55ABC2FDCBEA17,D5230233B3AEAE4DBF8AD2CC046BEBE19ABFC805F2E4CD44C77BBA0E5C38BDC2,E749C6D3E23BF33080C17550CFFF5CAAEFFDA93101775DF0D557329E63422463,251498000357BAC028CAFDEBE9DE763B,rd03.shieldbase.com
10/26/1917 5:20 PM,HKLM\System\CurrentControlSet\Services,CredentialEnrollmentManagerUserSvc,enabled,Services,System-wide,CredentialEnrollmentManagerUserSvc: Credential Enrollment Manager,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\credentialenrollmentmanager.exe,10.0.22000.653,%SystemRoot%\system32\CredentialEnrollmentManager.exe,78B114679E860356CB59D6809500B0FE,4F3666ABCAB438C0E16EB02D23ACEF343D69720D,8D1454EAD03C273DE52C1D23975F6B3217B360BE,7A02868C1F830CA6796ACF3F8F7012F6F43BCDD2583597D979C2482706B66ECF,F59827EEBEC430BD2F728B55248C0F2494594256633C9A7C437E94FCAE1B6A21,FAE195E7F186F17D451AF765B8E48B1C,rd03.shieldbase.com
8/10/1975 12:45 AM,HKLM\System\CurrentControlSet\Services,CryptSvc,enabled,Services,System-wide,"Cryptographic Services: Provides three management services: Catalog Database Service, which confirms the signatures of Windows files and allows new programs to be installed; Protected Root Service, which adds and removes Trusted Root Certification Authority certificates from this computer; and Automatic Root Certificate Update Service, which retrieves root certificates from Windows Update and enable scenarios such as SSL. If this service is stopped, these management services will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cryptsvc.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k NetworkService -p,6715933DAEFAC3C99A53B4D162003545,565B85317674424E28F86DAD8EDFE1DE80040F38,1DBEC2BD21489247FBE7DCA7DA612F492A63AA20,FC00873A91AE713020153C58D74B39B68D7729FCEF7389149DD4581212647FAF,8DBE956B9489CBB43E63F72E241571BF1A2E0D4363EE6087420382AE962E0085,F91EB609C29941EDC07DDB5253479DF2,rd03.shieldbase.com
8/11/1972 5:36 AM,HKLM\System\CurrentControlSet\Services,CscService,enabled,Services,System-wide,"Offline Files: The Offline Files service performs maintenance activities on the Offline Files cache, responds to user logon and logoff events, implements the internals of the public API, and dispatches interesting events to those interested in Offline Files activities and changes in cache state.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\cscsvc.dll,10.0.22000.1042,%SystemRoot%\System32\svchost.exe -k LocalSystemNetworkRestricted -p,D48F1DA62628701C9DFDFF6EDED537C5,464E57F6EBBB603E843A4A26A42F42526911DD59,DD91E05161F0C06F09C52F38D9C176B90D68BF58,2000EEBBC2544A321E69A0497AEB1514CADD151CADAC8FBE2C4A2EBFA7820BEB,99FD8458E9F40966674BCC5914539D2B10099D6D92CEDF4E07AF8B8BD17AC8F1,7761B5D8A80A61E33CD575AA5A1F9A7F,rd03.shieldbase.com
6/10/1963 7:05 AM,HKLM\System\CurrentControlSet\Services,DcomLaunch,enabled,Services,System-wide,"DCOM Server Process Launcher: The DCOMLAUNCH service launches COM and DCOM servers in response to object activation requests. If this service is stopped or disabled, programs using COM or DCOM will not function properly. It is strongly recommended that you have the DCOMLAUNCH service running.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\rpcss.dll,10.0.22000.1165,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,06C2E8588FDED3AB167731C956944D81,AFFEE0A878638CDC53D4F11B2A4E49A971748604,350C1E935AC1646AF9FF53AA05008D148C2318BB,562880AD0F5CF4D3B7BF825B5C1CDCB3CA4ABC0CA07FBA796211C5DE476CEA80,510547872EE0FDCFE93803FFDB6EEDF851C3544DA1C2EA51E86EF1580ABF8E23,E43B039837B1039C9A037A6E6A9F6097,rd03.shieldbase.com
7/31/1951 4:49 PM,HKLM\System\CurrentControlSet\Services,dcsvc,enabled,Services,System-wide,dcsvc: Declared Configuration(DC) service,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dcsvc.dll,10.0.22000.1281,%systemroot%\system32\svchost.exe -k netsvcs -p,ADBE03DDAF3B6DEEFE500B4F03B81CDC,46518E712F28831D142C7BEAF3AFC3E7D0156469,5A6DB67F79C27CC2DCE19019EF454FDA58F5485B,719B06E655C5382B2320FB1F0E181424506184DDCB6131719721B46EDDCCDF9F,D9A3151437F72BA8F68570C68D667544CB02DE3B6C8F5A85AD56422E2CAC9881,5FD930B84C830CC5F9AA3BCC5C4FD9D5,rd03.shieldbase.com
5/9/2020 8:40 PM,HKLM\System\CurrentControlSet\Services,defragsvc,enabled,Services,System-wide,Optimize drives: Helps the computer run more efficiently by optimizing files on storage drives.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\defragsvc.dll,10.0.22000.1042,%SystemRoot%\system32\svchost.exe -k defragsvc,6B898A4239866C0D52F56C1A1382AEF5,9A80B951F42600EB2D71D17E073FCEB7EED85F50,0926675E824133C5587F168E4B6F1CF3EC012971,2A7B60DEB71660E94A38D10684E7E7AC1147C6F5F365031FB05A5575A4C78784,32D603C554724ABAFF868B431724382E464DFE4F65373763065237B8AA9182AA,ED878FE7710FA07776C7300307B1808A,rd03.shieldbase.com
1/8/1938 10:16 PM,HKLM\System\CurrentControlSet\Services,DeviceAssociationBrokerSvc,enabled,Services,System-wide,DeviceAssociationBroker: Enables apps to pair devices,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\deviceaccess.dll,10.0.22000.1281,%SystemRoot%\system32\svchost.exe -k DevicesFlow -p,5AEC0B276D3083A32E437C1F93D791FA,2EA60C7EBBC7B9D811297C390896F56CB1A9E06C,62CD2C0DA972FF7BC0E25D31865C8B214322A96C,63E53F7B9DE8308A73B56F0F8DBFCE1FCAD5212995AF8FA9CD267EC77146D666,9C48E8051C509A997F0CE62C5ADF4018011C581F1E3D4D266D9E91CF854C7B84,A7C284EAE29DF262E89D07A87EAA800B,rd03.shieldbase.com
11/18/1980 6:54 PM,HKLM\System\CurrentControlSet\Services,DeviceAssociationService,enabled,Services,System-wide,Device Association Service: Enables pairing between the system and wired or wireless devices.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\das.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,5AEF32CA007DC5A32D7D16A7BAD7D4A1,46CB480EEAB1E9462DB95322E062068E0522F40A,2683C0B63392F61635B5EADD1AEEEB24A4D37FE0,6285FA9EEFAF976BBE60EEC99F82496E5DD26F7CFF46C61F6BD69810EEB85DC3,25A6C1AEA168012ABEB6847A7004042ADE9A5F75A506AA01E767ED981C7DC03B,51653F6FA5F1CCD99A283D3287F81754,rd03.shieldbase.com
7/9/2017 8:54 AM,HKLM\System\CurrentControlSet\Services,DeviceInstall,enabled,Services,System-wide,Device Install Service: Enables a computer to recognize and adapt to hardware changes with little or no user input. Stopping or disabling this service will result in system instability.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\umpnpmgr.dll,10.0.22000.1,%SystemRoot%\system32\svchost.exe -k DcomLaunch -p,85C7DDD01DDBB1C641E0FA76C0CDDA12,A3D2F7A36124F5C9FA88424F6B3437AAE6D26258,5CD5DF2A51AEED06FC561C9B923B3B2F7F2A99EC,774BA515694117FE7115AB422DBA43591F98BB2B66D95E550910A380659ED57A,B4A9EF7A64B496CAF3874D2A27939520B5E0AA43EC1AA5609E5E3B43A4FEBF26,92987D2B5002EC852738E4441D6A6879,rd03.shieldbase.com
3/29/2008 7:15 AM,HKLM\System\CurrentControlSet\Services,DevicePickerUserSvc,enabled,Services,System-wide,"DevicePicker: This user service is used for managing the Miracast, DLNA, and DIAL UI",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\windows.devices.picker.dll,10.0.22000.795,%SystemRoot%\system32\svchost.exe -k DevicesFlow,C22A2DC374231790026715C9B023E2C9,18DF18CB0637400ED2FCC524A65CF71EA97B6104,446D920753211EC69C49F8C8C8E9EB925BFFA668,10EAB888E8A391546466569135CF3A75781C49461BF9272EE4BF4F375426CBA1,B13A8395E42824F2DD1E66907B77EE72B3A2754270CE67FDBAD1ED1534344A25,127CE7D9BFD664383FE6286B871CE8C2,rd03.shieldbase.com
3/6/1967 7:26 AM,HKLM\System\CurrentControlSet\Services,DevicesFlowUserSvc,enabled,Services,System-wide,DevicesFlow: Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\devicesflowbroker.dll,10.0.22000.708,%SystemRoot%\system32\svchost.exe -k DevicesFlow,B4B5A5225E339B4E17E72AF7C42C3E34,DA6FE4E64F3269033BF7E234CC23635AF83C0DDF,1FE437CEC85B40B5A03BAA605BA8BC0D0E658B40,C2D617758AD418EC84301B4AF868DC60C2B578288E73EF4BCE7960BB4C0B913D,2DB924F0EB7EF896803EA67E9B99040C410B1CEACE1DA802191F74358BBD56D9,8C9746140E17517A9D217AF80F6311C2,rd03.shieldbase.com
3/25/1902 8:00 PM,HKLM\System\CurrentControlSet\Services,DevQueryBroker,enabled,Services,System-wide,DevQuery Background Discovery Broker: Enables apps to discover devices with a backgroud task,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\devquerybroker.dll,10.0.22000.653,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,E926AB58290FEA2A02C7370EAC9D4AFA,9511618B71B9D5BC7D7E0816256A5ADDDDC409F6,E0E91610D4E446BE0FB502094369969DFB52B5BB,786CA468D0C2F1078A7C52F9024864228F4E003CCBB75E2D6984A2AE8C43363C,60D8F8DDD38D9BF433E4DE7E0BDDCF297FBBA64C7C2B542868B36F45A7688906,AA1960374551F861A9D18E3AC48706E5,rd03.shieldbase.com
6/25/1931 1:36 PM,HKLM\System\CurrentControlSet\Services,Dhcp,enabled,Services,System-wide,"DHCP Client: Registers and updates IP addresses and DNS records for this computer. If this service is stopped, this computer will not receive dynamic IP addresses and DNS updates. If this service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dhcpcore.dll,10.0.22000.1098,%SystemRoot%\system32\dhcpcore.dll,85BD98228BDC03572024FD4993BF5A2C,D752B94D23A88DEB71898D048AAFFCD974C702AD,E52EB5A05BA26C976E8A5C2619598CD921F8A9F7,BDF099C7E056549D87344B705C6D3633E5D7F7C83784A0146DFB0AAD3099DBC3,3E296FD62F39FFC9312BA1BBE6B17D7AD1D598307F929448C78AD3C9E3A797E3,6D57369524A4EC4205EDDD5CC739F6E3,rd03.shieldbase.com
1/27/2028 3:31 PM,HKLM\System\CurrentControlSet\Services,diagnosticshub.standardcollector.service,enabled,Services,System-wide,"Microsoft (R) Diagnostics Hub Standard Collector Service: Diagnostics Hub Standard Collector Service. When running, this service collects real time ETW events and processes them.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\diagsvcs\diagnosticshub.standardcollector.service.exe,11.0.22000.653,%SystemRoot%\system32\DiagSvcs\DiagnosticsHub.StandardCollector.Service.exe,6DE178BC13ACC018CD52F8CC44844503,6ED3AAE8955D0F680FD162E6E8D1C9B5C8F38DE2,1AA16A6D17825CE5A7F2CC76D8E0F6FF8713A273,35439BEE602063E2B19F07230938D47F9DF35E9E431DFA70042992B5F8D1405C,841A8AA90B3A5EF56A5C6266CC30325A9A63CD5689AAB3C781B01B97A07044BD,6F3EBAD31E44E9EECD596E078FDB42F6,rd03.shieldbase.com
7/16/1961 9:31 PM,HKLM\System\CurrentControlSet\Services,diagsvc,enabled,Services,System-wide,Diagnostic Execution Service: Executes diagnostic actions for troubleshooting support,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\diagsvc.dll,10.0.22000.653,%SystemRoot%\System32\svchost.exe -k diagnostics,F5D3ECB8E6C39BD2D05EB069F0B2F285,8EA921F77736C526317616EBD3E613C26898B07C,379EAD4D29CE77561AB4797891B9EB4A7257D3E1,1E6BA7AE62D219566517A9E88ABB50DCFD868037328CD1044475FEABE72DBAAA,74FB725736C3F815482A38E2E9329E63C4F5B8643B0B42BA1D5C12AE06B3ED6C,706B94734A6ED36F88595FAD703C5B4E,rd03.shieldbase.com
7/20/1956 2:11 AM,HKLM\System\CurrentControlSet\Services,DiagTrack,enabled,Services,System-wide,"Connected User Experiences and Telemetry: The Connected User Experiences and Telemetry service enables features that support in-application and connected user experiences. Additionally, this service manages the event driven collection and transmission of diagnostic and usage information (used to improve the experience and quality of the Windows Platform) when the diagnostics and usage privacy option settings are enabled under Feedback and Diagnostics.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\diagtrack.dll,10.0.22000.1098,%SystemRoot%\System32\svchost.exe -k utcsvc -p,5904464AECAED2AB6E1FEC1D8230BF91,478836194CFCF6F2A12131D26AD969FB49981E80,0E0B4CEB9BFA1F0CF326A73D26D375C4A41AD3AF,68566A536AC4C24E5747101F8700ED56FA7AE86F805ED1704E788F57CB254539,D19551723E9117BA4A2FC8FA839E55B5CE05651850FC2443334083753D375192,E05220C6C31ABD14F32806D7E11A2D5D,rd03.shieldbase.com
4/7/2022 7:09 PM,HKLM\System\CurrentControlSet\Services,DispBrokerDesktopSvc,enabled,Services,System-wide,Display Policy Service: Manages the connection and configuration of local and remote displays,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dispbroker.desktop.dll,10.0.22000.653,%SystemRoot%\system32\svchost.exe -k LocalService -p,CB65BD755FDFD5886FDB06DADAF3B123,2616A2F04F9FC5C8B3FA6FCFF7F818652DE3A779,649560C23A5A2D9A555B038CA4D189E436BC18AC,56CADFA05B0ABE972A11B8E9CB632B75A0313FF01368F36355513E6AA219A96D,F22AEDA37441F5823B3C9CE6F66BA96E1579FA1449BC471AF9E3707481761D3F,B12923E1E10501883BBCD2EB8EB185C5,rd03.shieldbase.com
10/1/1975 1:03 PM,HKLM\System\CurrentControlSet\Services,DisplayEnhancementService,enabled,Services,System-wide,Display Enhancement Service: A service for managing display enhancement such as brightness control.,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\microsoft.graphics.display.displayenhancementservice.dll,10.0.22000.708,%SystemRoot%\system32\svchost.exe -k LocalSystemNetworkRestricted -p,0D22AFB63C42E01E9E299375A15736D0,3E1313DCA0C9A9E5FE3FC5827CADF96CC8A19B34,29532D9F8CEEF127ECFECF15809FE8B9A017F9DE,3C1705AF7249321644BDFE545873D91C61D8BFD24F8AA639DABB965809708907,EEE1072123745DEA3D76039B1680E0083D142E38A9CD7370DD1A531AF3F2CA11,35367F59B5688335501F615EEDAD4F68,rd03.shieldbase.com
5/11/1904 7:20 PM,HKLM\System\CurrentControlSet\Services,DmEnrollmentSvc,enabled,Services,System-wide,Device Management Enrollment Service: Performs Device Enrollment Activities for Device Management,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\windows.internal.management.dll,10.0.22000.1165,%systemroot%\system32\svchost.exe -k netsvcs -p,028E72BF276E3EEA5F6174B463FBE9F1,9DE71FF8DCDF15728E2B01374BCEBD9B292207D1,3D55EC454BB5697E211D6FE8D042F95FF0165C3B,39B5A253C3DB8B86FF12D45F2841B0F4A15010E892BDA64406975CF736F122EE,CB8D57A0B059FFBF93D2B163F526C1ED82BE49CC4549B96C65B13FB73B04B4A2,AAA5DD3B05A045A01F9242B360FACFEA,rd03.shieldbase.com
8/19/2033 3:17 PM,HKLM\System\CurrentControlSet\Services,dmwappushservice,enabled,Services,System-wide,Device Management Wireless Application Protocol (WAP) Push message Routing Service: Routes Wireless Application Protocol (WAP) Push messages received by the device and synchronizes Device Management sessions,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dmwappushsvc.dll,10.0.22000.1165,%SystemRoot%\system32\svchost.exe -k netsvcs -p,7C56814544580A9BFE7650DA260C47AD,89ADA8F8E696AE79DA55977BB8EADAC371AF8B98,2F513D955BBC4F6E9BB22E66213E4A344C5CFAB6,A0F8E6C3D097A82C3052A057BA1E6E87182891236FCF2F5B23A412169919FA22,F59834EB014757E6281629A191E2DC40425D9D6DA4E98B9A684566CD0F33C10D,526190775A58131E866ACCBF62A4D01F,rd03.shieldbase.com
6/19/1970 4:55 AM,HKLM\System\CurrentControlSet\Services,Dnscache,enabled,Services,System-wide,"DNS Client: The DNS Client service (dnscache) caches Domain Name System (DNS) names and registers the full computer name for this computer. If the service is stopped, DNS names will continue to be resolved. However, the results of DNS name queries will not be cached and the computer's name will not be registered. If the service is disabled, any services that explicitly depend on it will fail to start.",(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dnsrslvr.dll,10.0.22000.1165,%SystemRoot%\system32\svchost.exe -k NetworkService -p,57472E9B60A0F42326B51E216A401719,E6D0CF8A0CB612BCCF9E1C9DA7746D9B692FCDBC,B929B5808FAC6206B6B7F336DA6CF09EAA171F32,81EC9A470ABB93999649508DDF1D821A311E1B87E1B02B83E574D4BC8A0F4CDB,C0E45965C571EE9A9D2F385913D1FF6BD615358505738B3746606EF621FFE126,F4A97D301C8C2AD4115FF2533AE0AFD1,rd03.shieldbase.com
11/24/1981 5:51 AM,HKLM\System\CurrentControlSet\Services,DoSvc,enabled,Services,System-wide,Delivery Optimization: Performs content delivery optimization tasks,(Verified) Microsoft Windows,Microsoft Corporation,c:\windows\system32\dosvc.dll,10.0.22000.37,%SystemRoot%\system32\dosvc.dll,5F962D569EC0139802BAA97DAD70EA0E,81B39FDE06E18318415CFA343C40E79513D028B3,1FFD773136EB813E513DF080AFF9879380F6D2F9,637EA7B9166C80EB307CED584A004EB93A5D043A22D01D8B1F2C78A8318392AA,1F7AE3DBC05C2CC83510D13E501E2D0CD0DCA4D1FFF80D862D8573CF8A699D3F,DBB008674E50622659289660DBDD467A,rd03.shieldbase.com
